Unnamed: 0,book_title,review_content,rating,label,clean_review,tokens,tokens_str
8498,당신 옆을 스쳐간 그 소녀의 이름은,읽고 기분이 불쾌했던 책...,1,0,읽고 기분이 불쾌했던 책 ,"['읽고', '기분', '이', '불쾌했던', '책']",읽고 기분 이 불쾌했던 책
8499,이순신의 두 얼굴,"책평 쓰는곳을 우연히 보게되었습니다 많은 분들이 책에대하여 칭찬을 마다하지 않은데, 본인의 생각은 좀 틀립니다. 이 책을 보고 느낀점은 새로울것도 없는 지금까지 나온 여러가지 책의 짬뽕에 지나지 않는다고 생각했습니다. 별로 바람직하지 못한 방향으로... 이 책을 보고서는 실망도 실망이려니와...하여튼...화가날 정도로 어이없는 책이었습니다 제가 보기에는 이 책은 90년 초에 나온 '삼가 적을 무찌른 일로 아뢰나이다, (정광수)'를 기본 토대로 하여 대표적으로 '이순신의 일기(서울대학교출판부), ...+ 더보기",1,0,책평 쓰는곳을 우연히 보게되었습니다 많은 분들이 책에대하여 칭찬을 마다하지 않은데  본인의 생각은 좀 틀립니다  이 책을 보고 느낀점은 새로울것도 없는 지금까지 나온 여러가지 책의 짬뽕에 지나지 않는다고 생각했습니다  별로 바람직하지 못한 방향으로  이 책을 보고서는 실망도 실망이려니와 하여튼 화가날 정도로 어이없는 책이었습니다 제가 보기에는 이 책은  년 초에 나온  삼가 적을 무찌른 일로 아뢰나이다   정광수 를 기본 토대로 하여 대표적으로  이순신의 일기 서울대학교출판부    더보기,"['책평', '쓰는', '곳', '을', '우연히', '보게', '되었습니다', '많은', '분', '들', '이', '책', '에', '대하', '여', '칭찬', '을', '마다', '하지', '않은데', '본인', '의', '생각', '은', '좀', '틀립니다', '이', '책', '을', '보고', '느낀', '점', '은', '새로울것도', '없는', '지금', '까지', '나온', '여러가지', '책', '의', '짬뽕', '에', '지나지', '않는다고', '생각', '했습니다', '별로', '바람직하지', '못', '한', '방향', '으로', '이', '책', '을', '보고서', '는', '실망', '도', '실망', '이', '려니', '와', '하여튼', '화가', '날', '정도', '로', '어이없는', '책', '이었습니다', '제', '가', '보기', '에는', '이', '책', '은', '년', '초', '에', '나온', '삼가', '적', '을', '무', '찌른', '일로', '아뢰나이다', '정광수', '를', '기본', '토대', '로', '하여', '대표', '적', '으로', '이순신', '의', '일기', '서울대학교', '출판', '부', '더', '보기']",책평 쓰는 곳 을 우연히 보게 되었습니다 많은 분 들 이 책 에 대하 여 칭찬 을 마다 하지 않은데 본인 의 생각 은 좀 틀립니다 이 책 을 보고 느낀 점 은 새로울것도 없는 지금 까지 나온 여러가지 책 의 짬뽕 에 지나지 않는다고 생각 했습니다 별로 바람직하지 못 한 방향 으로 이 책 을 보고서 는 실망 도 실망 이 려니 와 하여튼 화가 날 정도 로 어이없는 책 이었습니다 제 가 보기 에는 이 책 은 년 초 에 나온 삼가 적 을 무 찌른 일로 아뢰나이다 정광수 를 기본 토대 로 하여 대표 적 으로 이순신 의 일기 서울대학교 출판 부 더 보기
8500,촘스키처럼 생각하는 법,"이런 말들에 당신은 넘어간다,에 어울리는 제목. 촘스키씨 고생이 참 많아요~~",1,0,이런 말들에 당신은 넘어간다 에 어울리는 제목  촘스키씨 고생이 참 많아요 ,"['이런', '말', '들', '에', '당신', '은', '넘어간다', '에', '어울리는', '제목', '촘스키', '씨', '고생', '이', '참', '많아요']",이런 말 들 에 당신 은 넘어간다 에 어울리는 제목 촘스키 씨 고생 이 참 많아요
8501,삼봉 정도전의 건국철학,"책 분량도 얼마 안되고 크기도 소형이면서 책값은 비싸다. 게다가 황당한 것은 책의 약 3분의 1을 번역도 없이 그냥 한문 원문만 올려놓는 독자무시을 드러내면서도 뭔가 되는양 양장까지 해서 가격을 올려놓았다는 것이다. 김용옥씨에 대해 개인적으로 호감을 가지는 편이지만,이 책은 방송에 편승한 함량미달이라고 기분나빠하지 않을 수 없다.",2,0,책 분량도 얼마 안되고 크기도 소형이면서 책값은 비싸다  게다가 황당한 것은 책의 약  분의  을 번역도 없이 그냥 한문 원문만 올려놓는 독자무시을 드러내면서도 뭔가 되는양 양장까지 해서 가격을 올려놓았다는 것이다  김용옥씨에 대해 개인적으로 호감을 가지는 편이지만 이 책은 방송에 편승한 함량미달이라고 기분나빠하지 않을 수 없다 ,"['책', '분량', '도', '얼마', '안되고', '크기', '도', '소형', '이면', '서', '책값', '은', '비싸다', '게다가', '황당한', '것', '은', '책', '의', '약', '분', '의', '을', '번역', '도', '없이', '그냥', '한문', '원문', '만', '올려놓는', '독자', '무시을', '드러내면서도', '뭔가', '되는', '양', '양장', '까지', '해서', '가격', '을', '올려놓았다는', '것', '이다', '김용옥', '씨', '에', '대해', '개인', '적', '으로', '호감', '을', '가지는', '편이', '지만', '이', '책', '은', '방송', '에', '편승', '한', '함량', '미달', '이라고', '기분', '나빠하지', '않을', '수', '없다']",책 분량 도 얼마 안되고 크기 도 소형 이면 서 책값 은 비싸다 게다가 황당한 것 은 책 의 약 분 의 을 번역 도 없이 그냥 한문 원문 만 올려놓는 독자 무시을 드러내면서도 뭔가 되는 양 양장 까지 해서 가격 을 올려놓았다는 것 이다 김용옥 씨 에 대해 개인 적 으로 호감 을 가지는 편이 지만 이 책 은 방송 에 편승 한 함량 미달 이라고 기분 나빠하지 않을 수 없다
8502,전지적 독자 시점 Part 1 : 제4의 벽 에디션 세트 - 전8권,ㅋㅋ 미쳤나..? 이래도 다 살거라는 자신감이 얼마나 충천했으면 이따구로 낼까..? 돈독만 올라서는 권수 늘리기 꼼수에 뭐 권당 16000원..? 에라이.. !,1,0,미쳤나  이래도 다 살거라는 자신감이 얼마나 충천했으면 이따구로 낼까  돈독만 올라서는 권수 늘리기 꼼수에 뭐 권당  원  에라이   ,"['미쳤나', '이래도', '다', '살거라는', '자신감', '이', '얼마나', '충천', '했으면', '이따', '구로', '낼까', '돈독', '만', '올라서는', '권수', '늘리기', '꼼수', '에', '뭐', '권', '당', '원', '에', '라이']",미쳤나 이래도 다 살거라는 자신감 이 얼마나 충천 했으면 이따 구로 낼까 돈독 만 올라서는 권수 늘리기 꼼수 에 뭐 권 당 원 에 라이
8503,한번에 끝내는 세계사,"역사를 조금이라도 아는 사람이라면... 엄청 실망하실겁니다. 껍데기가 그럴싸해서 까봤더니 알맹이가 딱 한개있는 옥수수가 튀어나온 느낌이네요. 타서점에서 샀지만, 알라딘에서도 눈에 띄길래 몇자적고갑니다. 왜 순위가 높은지 이해불가에요. 근래에 산 역사교양서중에 가장 무쓸모였어요.....",1,0,역사를 조금이라도 아는 사람이라면  엄청 실망하실겁니다  껍데기가 그럴싸해서 까봤더니 알맹이가 딱 한개있는 옥수수가 튀어나온 느낌이네요  타서점에서 샀지만  알라딘에서도 눈에 띄길래 몇자적고갑니다  왜 순위가 높은지 이해불가에요  근래에 산 역사교양서중에 가장 무쓸모였어요 ,"['역사', '를', '조금', '이라도', '아는', '사람', '이', '라면', '엄청', '실망하실', '겁니다', '껍데기', '가', '그럴', '싸해서', '까', '봤더니', '알맹이', '가', '딱', '한', '개', '있는', '옥수수', '가', '튀어나온', '느낌이네요', '타', '서점', '에서', '샀지만', '알라딘', '에서도', '눈', '에', '띄길래', '몇', '자', '적', '고', '갑니다', '왜', '순위', '가', '높은지', '이해', '불가', '에요', '근래', '에', '산', '역사', '교양', '서', '중', '에', '가장', '무', '쓸모', '였어요']",역사 를 조금 이라도 아는 사람 이 라면 엄청 실망하실 겁니다 껍데기 가 그럴 싸해서 까 봤더니 알맹이 가 딱 한 개 있는 옥수수 가 튀어나온 느낌이네요 타 서점 에서 샀지만 알라딘 에서도 눈 에 띄길래 몇 자 적 고 갑니다 왜 순위 가 높은지 이해 불가 에요 근래 에 산 역사 교양 서 중 에 가장 무 쓸모 였어요
8504,N.P,"선입견인지.. 그저 막연한 거부감(?)으로 인해 일본문학, 영화, 노래 등을 나서서 찾아보지 않는 편인데, 동생의 권유로 를 너무 재미있고, 유쾌하게 읽었었다. 그 기억은 다시 나를 일본 작가에게 눈을 돌리게 했고, 바나나란 평범하지 않은 작가의 이름에 끌려 를 선택하게 만들었다. 처음 몇 장을 읽었을 땐 호러물에 가까운 사랑 이야기인가 했다.. ㅡㅡa 제 3자의 시선에서 주인공 카자미를 통해 펼쳐진 스이와 요시히코의 사랑, 자살한 작가(스이와 요시히코, 사...+ 더보기",1,0,선입견인지  그저 막연한 거부감 으로 인해 일본문학  영화  노래 등을 나서서 찾아보지 않는 편인데  동생의 권유로 를 너무 재미있고  유쾌하게 읽었었다  그 기억은 다시 나를 일본 작가에게 눈을 돌리게 했고  바나나란 평범하지 않은 작가의 이름에 끌려 를 선택하게 만들었다  처음 몇 장을 읽었을 땐 호러물에 가까운 사랑 이야기인가 했다    제  자의 시선에서 주인공 카자미를 통해 펼쳐진 스이와 요시히코의 사랑  자살한 작가 스이와 요시히코  사  더보기,"['선입', '견인', '지', '그저', '막연한', '거부', '감', '으로', '인해', '일본문학', '영화', '노래', '등', '을', '나서서', '찾아보지', '않는', '편', '인데', '동생', '의', '권유', '로', '를', '너무', '재미있고', '유쾌하게', '읽었었다', '그', '기억', '은', '다시', '나를', '일본', '작가', '에게', '눈', '을', '돌리게', '했고', '바나나', '란', '평범하지', '않은', '작가', '의', '이름', '에', '끌려', '를', '선택', '하게', '만들었다', '처음', '몇', '장', '을', '읽었을', '땐', '호러물', '에', '가까운', '사랑', '이야기', '인가', '했다', '제', '자의', '시선', '에서', '주인공', '카', '자미', '를', '통해', '펼쳐진', '스이', '와', '요시히코', '의', '사랑', '자살', '한', '작가', '스이', '와', '요시히코', '사', '더', '보기']",선입 견인 지 그저 막연한 거부 감 으로 인해 일본문학 영화 노래 등 을 나서서 찾아보지 않는 편 인데 동생 의 권유 로 를 너무 재미있고 유쾌하게 읽었었다 그 기억 은 다시 나를 일본 작가 에게 눈 을 돌리게 했고 바나나 란 평범하지 않은 작가 의 이름 에 끌려 를 선택 하게 만들었다 처음 몇 장 을 읽었을 땐 호러물 에 가까운 사랑 이야기 인가 했다 제 자의 시선 에서 주인공 카 자미 를 통해 펼쳐진 스이 와 요시히코 의 사랑 자살 한 작가 스이 와 요시히코 사 더 보기
8505,애프터 다크,1Q84를 시작으로 무라카미 하루키의 책을 찾아 읽어보기 시작했다. 1Q84를 읽느라 두꺼운 책은 읽고 싶지 않아 개중 짧아 보이는 책을 골라 빌려왔다. 239쪽의 애프터 다크. 거장의 숨결을 짧은 책으로 좀 손 쉽게 느껴볼까 했는데 숨결은 고사하고 한숨만 나온다. 내가 읽은 건 도대체 무엇인지. 뭘 의미하는 내용인건지. 하루키. 무슨 말을 하고 싶었던 건데. 이 다음 책으로는 애프터 다크와 함께 빌려온 언더그라운드를 읽어볼까 한다. 옴진리교 사건의 피해자와 관련자들에 대한 인터뷰 집이라던데. 무라카미 하루키의 필터를 통해 옴진리...+ 더보기,2,0,를 시작으로 무라카미 하루키의 책을 찾아 읽어보기 시작했다   를 읽느라 두꺼운 책은 읽고 싶지 않아 개중 짧아 보이는 책을 골라 빌려왔다   쪽의 애프터 다크  거장의 숨결을 짧은 책으로 좀 손 쉽게 느껴볼까 했는데 숨결은 고사하고 한숨만 나온다  내가 읽은 건 도대체 무엇인지  뭘 의미하는 내용인건지  하루키  무슨 말을 하고 싶었던 건데  이 다음 책으로는 애프터 다크와 함께 빌려온 언더그라운드를 읽어볼까 한다  옴진리교 사건의 피해자와 관련자들에 대한 인터뷰 집이라던데  무라카미 하루키의 필터를 통해 옴진리  더보기,"['를', '시작', '으로', '무라카미', '하루키', '의', '책', '을', '찾아', '읽어', '보기', '시작', '했다', '를', '읽느라', '두꺼운', '책', '은', '읽고', '싶지', '않아', '개중', '짧아', '보이는', '책', '을', '골라', '빌려', '왔다', '쪽', '의', '애프터', '다크', '거장', '의', '숨결', '을', '짧은', '책', '으로', '좀', '손', '쉽게', '느껴', '볼까', '했는데', '숨결', '은', '고사하고', '한숨', '만', '나온다', '내', '가', '읽은', '건', '도대체', '무엇', '인지', '뭘', '의미', '하는', '내용', '인', '건지', '하루키', '무슨', '말', '을', '하고', '싶었던', '건데', '이', '다음', '책', '으로는', '애프터', '다크', '와', '함께', '빌려', '온', '언더그라운드', '를', '읽어', '볼까', '한다', '옴진리교', '사건', '의', '피해자', '와', '관련', '자', '들', '에', '대한', '인터뷰', '집', '이라', '던데', '무라카미', '하루키', '의', '필터', '를', '통해', '옴', '진리', '더', '보기']",를 시작 으로 무라카미 하루키 의 책 을 찾아 읽어 보기 시작 했다 를 읽느라 두꺼운 책 은 읽고 싶지 않아 개중 짧아 보이는 책 을 골라 빌려 왔다 쪽 의 애프터 다크 거장 의 숨결 을 짧은 책 으로 좀 손 쉽게 느껴 볼까 했는데 숨결 은 고사하고 한숨 만 나온다 내 가 읽은 건 도대체 무엇 인지 뭘 의미 하는 내용 인 건지 하루키 무슨 말 을 하고 싶었던 건데 이 다음 책 으로는 애프터 다크 와 함께 빌려 온 언더그라운드 를 읽어 볼까 한다 옴진리교 사건 의 피해자 와 관련 자 들 에 대한 인터뷰 집 이라 던데 무라카미 하루키 의 필터 를 통해 옴 진리 더 보기
8506,미술치료학,가격은 올려놓고 이용가능한 쿠폰은 다운받아도 적용불가능 하다고 뜨고 마음에 드는게 하나도 없네요.,1,0,가격은 올려놓고 이용가능한 쿠폰은 다운받아도 적용불가능 하다고 뜨고 마음에 드는게 하나도 없네요 ,"['가격', '은', '올려놓고', '이용', '가능한', '쿠폰', '은', '다운', '받아도', '적용', '불가능', '하다고', '뜨고', '마음', '에', '드는게', '하나', '도', '없네요']",가격 은 올려놓고 이용 가능한 쿠폰 은 다운 받아도 적용 불가능 하다고 뜨고 마음 에 드는게 하나 도 없네요
8507,황제의 외동딸 1,왜 인기가 많은걸까요?개인적으로 많이 유치했어요,1,0,왜 인기가 많은걸까요 개인적으로 많이 유치했어요,"['왜', '인기', '가', '많은걸', '까요', '개인', '적', '으로', '많이', '유치했어요']",왜 인기 가 많은걸 까요 개인 적 으로 많이 유치했어요
8508,퇴마록 1 : 국내편 (무선 보급판),어린 시절 드래곤 라자와 퇴마록이 동시기에 발간되었던 기억이 있다. 장르소설의 황금기라는 시절로도 불렸던 것 같은데 나는 당시 이우혁 작가의 퇴마록시리즈와 왜란종결자를 정말 재미있게 읽었었다. 수십년의 세월이 지나서 1권을 다시 펼쳤는데 으음.. 내가 너무 바뀌어 버린걸까 너무 올드하고 여러 단점들이 눈에 자꾸 보였다. 1권인걸 감안하더라도 묘사는 오락가락하고 전지적 관찰자시점의 묘사와 문체는 너무 단조롭게만 느껴졌다. 현암은 첫 에피소드인 하늘이 불타던 날을 비롯해 굉장히 다혈질적인 모습을 보이는데 내...+ 더보기,2,0,어린 시절 드래곤 라자와 퇴마록이 동시기에 발간되었던 기억이 있다  장르소설의 황금기라는 시절로도 불렸던 것 같은데 나는 당시 이우혁 작가의 퇴마록시리즈와 왜란종결자를 정말 재미있게 읽었었다  수십년의 세월이 지나서  권을 다시 펼쳤는데 으음  내가 너무 바뀌어 버린걸까 너무 올드하고 여러 단점들이 눈에 자꾸 보였다   권인걸 감안하더라도 묘사는 오락가락하고 전지적 관찰자시점의 묘사와 문체는 너무 단조롭게만 느껴졌다  현암은 첫 에피소드인 하늘이 불타던 날을 비롯해 굉장히 다혈질적인 모습을 보이는데 내  더보기,"['어린', '시절', '드래곤', '라', '자', '와', '퇴마록', '이', '동', '시기', '에', '발간', '되었던', '기억', '이', '있다', '장르', '소설', '의', '황금기', '라는', '시', '절로', '도', '불렸던', '것', '같은데', '나', '는', '당시', '이우혁', '작가', '의', '퇴마록', '시리즈', '와', '왜란', '종결자', '를', '정말', '재미있게', '읽었었다', '수', '십년', '의', '세월', '이', '지나서', '권', '을', '다시', '펼쳤는데', '으음', '내', '가', '너무', '바뀌어', '버린', '걸까', '너무', '올', '드하', '고', '여러', '단점', '들', '이', '눈', '에', '자꾸', '보였다', '권', '인걸', '감안', '하더라도', '묘사', '는', '오락가락', '하고', '전지', '적', '관찰자', '시점', '의', '묘사', '와', '문체', '는', '너무', '단조롭게만', '느껴졌다', '현암', '은', '첫', '에피소드', '인', '하늘', '이', '불타던', '날', '을', '비롯', '해', '굉장히', '다혈질', '적', '인', '모습', '을', '보이는데', '내', '더', '보기']",어린 시절 드래곤 라 자 와 퇴마록 이 동 시기 에 발간 되었던 기억 이 있다 장르 소설 의 황금기 라는 시 절로 도 불렸던 것 같은데 나 는 당시 이우혁 작가 의 퇴마록 시리즈 와 왜란 종결자 를 정말 재미있게 읽었었다 수 십년 의 세월 이 지나서 권 을 다시 펼쳤는데 으음 내 가 너무 바뀌어 버린 걸까 너무 올 드하 고 여러 단점 들 이 눈 에 자꾸 보였다 권 인걸 감안 하더라도 묘사 는 오락가락 하고 전지 적 관찰자 시점 의 묘사 와 문체 는 너무 단조롭게만 느껴졌다 현암 은 첫 에피소드 인 하늘 이 불타던 날 을 비롯 해 굉장히 다혈질 적 인 모습 을 보이는데 내 더 보기
8509,가벼운 나날,왜 이렇게 소설을 길게 썼을까?,2,0,왜 이렇게 소설을 길게 썼을까 ,"['왜', '이렇게', '소설', '을', '길게', '썼을까']",왜 이렇게 소설 을 길게 썼을까
8510,e'cole 2008.4,알라딘 정말 실망스럽네요. 책이 없으면 품절이라고 걸었어야죠! 그랬음 아예 주문도 안했을거 아녜요!! 주문되는것처럼 해놔서 책 다 시키고 입금하고 기대하면서 기다리고 있었더니 ..겨우 문자하나 딸랑 보내놓고 품절이라 메일보냈으니 읽어보시라구??? 여기 알라딘은 이런식으로 고객관리 하시나요?,1,0,알라딘 정말 실망스럽네요  책이 없으면 품절이라고 걸었어야죠  그랬음 아예 주문도 안했을거 아녜요  주문되는것처럼 해놔서 책 다 시키고 입금하고 기대하면서 기다리고 있었더니  겨우 문자하나 딸랑 보내놓고 품절이라 메일보냈으니 읽어보시라구  여기 알라딘은 이런식으로 고객관리 하시나요 ,"['알라딘', '정말', '실망', '스럽네요', '책', '이', '없으면', '품절', '이라고', '걸었어야죠', '그랬음', '아예', '주문', '도', '안', '했을거', '아', '녜', '요', '주문', '되는것처럼', '해', '놔서', '책', '다', '시키고', '입금', '하고', '기대하면서', '기다리고', '있었더니', '겨우', '문자', '하나', '딸', '랑', '보내놓고', '품절', '이라', '메일', '보냈으니', '읽어', '보시', '라', '구', '여기', '알라딘', '은', '이런', '식', '으로', '고객', '관리', '하시나요']",알라딘 정말 실망 스럽네요 책 이 없으면 품절 이라고 걸었어야죠 그랬음 아예 주문 도 안 했을거 아 녜 요 주문 되는것처럼 해 놔서 책 다 시키고 입금 하고 기대하면서 기다리고 있었더니 겨우 문자 하나 딸 랑 보내놓고 품절 이라 메일 보냈으니 읽어 보시 라 구 여기 알라딘 은 이런 식 으로 고객 관리 하시나요
8511,인간실격 무삭제판 1,이런책은 결단코 사서 보면 안됨. 책을 좋아하는 독자들을 우롱하는것도 정도가 있지. 그 선을 너무 넘었다.,1,0,이런책은 결단코 사서 보면 안됨  책을 좋아하는 독자들을 우롱하는것도 정도가 있지  그 선을 너무 넘었다 ,"['이런', '책', '은', '결단코', '사서', '보면', '안됨', '책', '을', '좋아하는', '독자', '들', '을', '우롱', '하는것도', '정도', '가', '있지', '그', '선', '을', '너무', '넘었다']",이런 책 은 결단코 사서 보면 안됨 책 을 좋아하는 독자 들 을 우롱 하는것도 정도 가 있지 그 선 을 너무 넘었다
8512,댓글부대,"읽는 내내 너무 재미가 없었다. 한국 소설과 나의 취향은 점.점.점. 엇나가고 있는 듯. 내가 소설이라는 장르 전체에 질려버렸나 하다가, 와 , 등을 생각하고 그건 아니구나, 부정했다. 어. 나 소설 좋아해. 그런데 나한테는 장강명 무지 재미없어. 그래도 소설 틀의 기본은 되어 있어서 별 둘. 신문기자가 쓴 소설을 읽는 게 아니야, 라는 편견이 생기려고 한다.",2,0,읽는 내내 너무 재미가 없었다  한국 소설과 나의 취향은 점 점 점  엇나가고 있는 듯  내가 소설이라는 장르 전체에 질려버렸나 하다가  와   등을 생각하고 그건 아니구나  부정했다  어  나 소설 좋아해  그런데 나한테는 장강명 무지 재미없어  그래도 소설 틀의 기본은 되어 있어서 별 둘  신문기자가 쓴 소설을 읽는 게 아니야  라는 편견이 생기려고 한다 ,"['읽는', '내내', '너무', '재미', '가', '없었다', '한국', '소설', '과', '나', '의', '취향', '은', '점', '점', '점', '엇', '나가고', '있는', '듯', '내', '가', '소설', '이라는', '장르', '전체', '에', '질려', '버렸나', '하다가', '와', '등', '을', '생각', '하고', '그건', '아니구나', '부정', '했다', '어', '나', '소설', '좋아해', '그런데', '나', '한테', '는', '장강', '명', '무지', '재미없어', '그래도', '소설', '틀', '의', '기본', '은', '되어', '있어서', '별', '둘', '신문기자', '가', '쓴', '소설', '을', '읽는', '게', '아니야', '라는', '편견', '이', '생기려고', '한다']",읽는 내내 너무 재미 가 없었다 한국 소설 과 나 의 취향 은 점 점 점 엇 나가고 있는 듯 내 가 소설 이라는 장르 전체 에 질려 버렸나 하다가 와 등 을 생각 하고 그건 아니구나 부정 했다 어 나 소설 좋아해 그런데 나 한테 는 장강 명 무지 재미없어 그래도 소설 틀 의 기본 은 되어 있어서 별 둘 신문기자 가 쓴 소설 을 읽는 게 아니야 라는 편견 이 생기려고 한다
8513,조국의 함성,"알라딘 애용하는 구매자 입장에서 공정성을 잃은 것 같은 알라딘의 행태에 실망스럽네요.. 리뷰 노출이 왜이리 편파적인지.. 위선적이고, 내로남불의 극치인 사람의 책이 아직도 순위권에 있다는 것이 우리나라가 정치적으로 얼마나 바닥인지 보여주는거 같아서 심히 개탄스럽네요..",1,0,알라딘 애용하는 구매자 입장에서 공정성을 잃은 것 같은 알라딘의 행태에 실망스럽네요  리뷰 노출이 왜이리 편파적인지  위선적이고  내로남불의 극치인 사람의 책이 아직도 순위권에 있다는 것이 우리나라가 정치적으로 얼마나 바닥인지 보여주는거 같아서 심히 개탄스럽네요 ,"['알라딘', '애용', '하는', '구매', '자', '입장', '에서', '공', '정성', '을', '잃은', '것', '같은', '알라딘', '의', '행태', '에', '실망', '스럽네요', '리뷰', '노출', '이', '왜', '이리', '편파', '적', '인지', '위선', '적', '이고', '내', '로남', '불의', '극치', '인', '사람', '의', '책', '이', '아직도', '순위', '권', '에', '있다는', '것', '이', '우리나라', '가', '정치', '적', '으로', '얼마나', '바닥', '인지', '보여주는거', '같아서', '심히', '개탄', '스럽네요']",알라딘 애용 하는 구매 자 입장 에서 공 정성 을 잃은 것 같은 알라딘 의 행태 에 실망 스럽네요 리뷰 노출 이 왜 이리 편파 적 인지 위선 적 이고 내 로남 불의 극치 인 사람 의 책 이 아직도 순위 권 에 있다는 것 이 우리나라 가 정치 적 으로 얼마나 바닥 인지 보여주는거 같아서 심히 개탄 스럽네요
8514,조국의 공부,수신제가치국이거늘집안 식구 모두가 범죄의 그늘에서 벗어나지 못했는데본인 성찰의 시간이 더 필요한가보네,1,0,수신제가치국이거늘집안 식구 모두가 범죄의 그늘에서 벗어나지 못했는데본인 성찰의 시간이 더 필요한가보네,"['수', '신', '제', '가치', '국', '이', '거늘', '집안', '식구', '모두', '가', '범죄', '의', '그늘', '에서', '벗어나지', '못', '했는데', '본인', '성찰', '의', '시간', '이', '더', '필요한', '가보네']",수 신 제 가치 국 이 거늘 집안 식구 모두 가 범죄 의 그늘 에서 벗어나지 못 했는데 본인 성찰 의 시간 이 더 필요한 가보네
8515,잘못은 우리 별에 있어,"영화 제목 그대로 고합니다. 안녕, 헤이즐…도무지 페이지가 넘어가지 않는 책은 미안하지만 과감히 스킵해야 한다는 걸 알지만 쉽게 되겠는가.게다가 10대의 연애를 담은 소설이라면 그리 어렵지도 않을터, 내가 책을 잘 못 읽는 건 아닌가 의심이 들기도 하지만어쩌겠어, 재미없는 건 재미없는 거다. 반 정도는 흡입력이 있더니 그뒤부턴 매력이 뚝뚝 떨어진다. 별 의미도, 내용도 없어뵈고, 오글거리는 아새끼들의 연애질일 뿐이다. (오글거리거 연애질이라는 데 화가 나는 게 절대 아님을 강력히 주장한다)삶의 유한성을 너무나도 빨리 알아버린 주인공...+ 더보기",2,0,영화 제목 그대로 고합니다  안녕  헤이즐 도무지 페이지가 넘어가지 않는 책은 미안하지만 과감히 스킵해야 한다는 걸 알지만 쉽게 되겠는가 게다가  대의 연애를 담은 소설이라면 그리 어렵지도 않을터  내가 책을 잘 못 읽는 건 아닌가 의심이 들기도 하지만어쩌겠어  재미없는 건 재미없는 거다  반 정도는 흡입력이 있더니 그뒤부턴 매력이 뚝뚝 떨어진다  별 의미도  내용도 없어뵈고  오글거리는 아새끼들의 연애질일 뿐이다   오글거리거 연애질이라는 데 화가 나는 게 절대 아님을 강력히 주장한다 삶의 유한성을 너무나도 빨리 알아버린 주인공  더보기,"['영화', '제목', '그대로', '고합', '니', '다', '안녕', '헤이즐', '도무지', '페이지', '가', '넘어가지', '않는', '책', '은', '미안하지만', '과', '감히', '스킵', '해야', '한다는', '걸', '알', '지만', '쉽게', '되겠는가', '게다가', '대의', '연애', '를', '담은', '소설', '이', '라면', '그리', '어렵지도', '않을', '터', '내', '가', '책', '을', '잘', '못', '읽는', '건', '아닌가', '의심', '이', '들', '기도', '하지만', '어쩌', '겠어', '재미없는', '건', '재미없는', '거', '다', '반', '정도', '는', '흡입', '력', '이', '있더니', '그', '뒤', '부턴', '매력', '이', '뚝뚝', '떨어진다', '별', '의미', '도', '내용', '도', '없어', '뵈고', '오글거리는', '아', '새끼', '들', '의', '연애', '질일', '뿐', '이다', '오글거리거', '연애', '질', '이라는', '데', '화가', '나', '는', '게', '절대', '아님을', '강력히', '주장', '한', '다', '삶', '의', '유한', '성', '을', '너무나도', '빨리', '알', '아', '버린', '주인공', '더', '보기']",영화 제목 그대로 고합 니 다 안녕 헤이즐 도무지 페이지 가 넘어가지 않는 책 은 미안하지만 과 감히 스킵 해야 한다는 걸 알 지만 쉽게 되겠는가 게다가 대의 연애 를 담은 소설 이 라면 그리 어렵지도 않을 터 내 가 책 을 잘 못 읽는 건 아닌가 의심 이 들 기도 하지만 어쩌 겠어 재미없는 건 재미없는 거 다 반 정도 는 흡입 력 이 있더니 그 뒤 부턴 매력 이 뚝뚝 떨어진다 별 의미 도 내용 도 없어 뵈고 오글거리는 아 새끼 들 의 연애 질일 뿐 이다 오글거리거 연애 질 이라는 데 화가 나 는 게 절대 아님을 강력히 주장 한 다 삶 의 유한 성 을 너무나도 빨리 알 아 버린 주인공 더 보기
